Date	pH	Cl-	HCO3-	Ca++	DOC	X-	SOC(s)	SOC-lz(s)	Calcite(s)	Calcite-lz(s)	CO2(*g)
20160327	5.6	4.03E-06	1.00E-10	7.70E-06	5.25E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160328	5.6	4.03E-06	1.00E-10	7.70E-06	5.25E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160329	5.6	4.03E-06	1.00E-10	7.70E-06	5.25E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160330	5.67	9.22E-06	1.00E-10	8.35E-06	5.08E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160331	5.67	9.22E-06	1.00E-10	8.35E-06	5.08E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160401	5.67	9.22E-06	1.00E-10	8.35E-06	5.08E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160402	5.67	9.22E-06	1.00E-10	8.35E-06	5.08E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160403	5.67	9.22E-06	1.00E-10	8.35E-06	5.08E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160404	5.67	9.22E-06	1.00E-10	8.35E-06	5.08E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160405	5.67	9.22E-06	1.00E-10	8.35E-06	5.08E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160406	5.34	1.56E-05	1.00E-10	3.60E-06	4.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160407	5.34	1.56E-05	1.00E-10	3.60E-06	4.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160408	5.34	1.56E-05	1.00E-10	3.60E-06	4.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160409	5.34	1.56E-05	1.00E-10	3.60E-06	4.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160410	5.34	1.56E-05	1.00E-10	3.60E-06	4.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160411	5.34	1.56E-05	1.00E-10	3.60E-06	4.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160412	5.34	1.56E-05	1.00E-10	3.60E-06	4.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160413	5.34	1.56E-05	1.00E-10	3.60E-06	4.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160414	5.65	2.71E-06	1.00E-10	1.20E-05	5.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160415	5.65	2.71E-06	1.00E-10	1.20E-05	5.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160416	5.65	2.71E-06	1.00E-10	1.20E-05	5.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160417	5.65	2.71E-06	1.00E-10	1.20E-05	5.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160418	5.65	2.71E-06	1.00E-10	1.20E-05	5.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160419	5.65	2.71E-06	1.00E-10	1.20E-05	5.92E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160420	5.845	5.05E-07	1.00E-10	6.10E-06	5.33E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160421	5.845	5.05E-07	1.00E-10	6.10E-06	5.33E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160422	5.845	5.05E-07	1.00E-10	6.10E-06	5.33E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160423	5.845	5.05E-07	1.00E-10	6.10E-06	5.33E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160424	5.845	5.05E-07	1.00E-10	6.10E-06	5.33E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160425	5.845	5.05E-07	1.00E-10	6.10E-06	5.33E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160426	5.845	5.05E-07	1.00E-10	6.10E-06	5.33E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160427	5.845	5.05E-07	1.00E-10	6.10E-06	5.33E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160428	5.845	5.05E-07	1.00E-10	6.10E-06	5.33E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160429	5.845	5.05E-07	1.00E-10	6.10E-06	5.33E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160430	5.845	5.05E-07	1.00E-10	6.10E-06	5.33E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160501	5.845	5.05E-07	1.00E-10	6.10E-06	5.33E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160502	5.845	5.05E-07	1.00E-10	6.10E-06	5.33E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160503	5.845	5.05E-07	1.00E-10	6.10E-06	5.33E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160504	5.52	5.19E-06	1.00E-10	1.95E-06	5.83E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160505	5.52	5.19E-06	1.00E-10	1.95E-06	5.83E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160506	5.52	5.19E-06	1.00E-10	1.95E-06	5.83E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160507	5.52	5.19E-06	1.00E-10	1.95E-06	5.83E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20160508	5.52	5.19E-06	1.00E-10	1.95E-06	5.83E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
